observation,Count
"('grapefruit', 'VERB')",1
"('grapefruit', 'ADJ')",1
"('grapefruit', 'ADP')",1
"('grapefruit', 'PRON')",1
"('grapefruit', 'DET')",1
"('grapefruit', 'PRT')",1
"('grapefruit', 'ADV')",1
"('grapefruit', '.')",1
"('manipulate', 'X')",1
"('manipulate', 'NUM')",1
"('manipulate', 'NOUN')",1
"('manipulate', 'CONJ')",1
"('manipulate', 'VERB')",4
"('manipulate', 'ADJ')",1
"('manipulate', 'ADP')",1
"('manipulate', 'PRON')",1
"('manipulate', 'DET')",1
"('manipulate', 'PRT')",1
"('manipulate', 'ADV')",1
"('manipulate', '.')",1
"('Walsh', 'X')",1
"('Walsh', 'NUM')",1
"('Walsh', 'NOUN')",2
"('Walsh', 'CONJ')",1
"('Walsh', 'VERB')",1
"('Walsh', 'ADJ')",1
"('Walsh', 'ADP')",1
"('Walsh', 'PRON')",1
"('Walsh', 'DET')",1
"('Walsh', 'PRT')",1
"('Walsh', 'ADV')",1
"('Walsh', '.')",1
"('i.e.', 'X')",1
"('i.e.', 'NUM')",1
"('i.e.', 'NOUN')",1
"('i.e.', 'CONJ')",1
"('i.e.', 'VERB')",1
"('i.e.', 'ADJ')",1
"('i.e.', 'ADP')",1
"('i.e.', 'PRON')",1
"('i.e.', 'DET')",1
"('i.e.', 'PRT')",1
"('i.e.', 'ADV')",7
"('i.e.', '.')",1
"('grass', 'X')",1
"('grass', 'NUM')",1
"('grass', 'NOUN')",4
"('grass', 'CONJ')",1
"('grass', 'VERB')",1
"('grass', 'ADJ')",1
"('grass', 'ADP')",1
"('grass', 'PRON')",1
"('grass', 'DET')",1
"('grass', 'PRT')",1
"('grass', 'ADV')",1
"('grass', '.')",1
"('fees', 'X')",1
"('fees', 'NUM')",1
"('fees', 'NOUN')",16
"('fees', 'CONJ')",1
"('fees', 'VERB')",1
"('fees', 'ADJ')",1
"('fees', 'ADP')",1
"('fees', 'PRON')",1
"('fees', 'DET')",1
"('fees', 'PRT')",1
"('fees', 'ADV')",1
"('fees', '.')",1
"(""Angeles'"", 'X')",1
"(""Angeles'"", 'NUM')",1
"(""Angeles'"", 'NOUN')",4
"(""Angeles'"", 'CONJ')",1
"(""Angeles'"", 'VERB')",1
"(""Angeles'"", 'ADJ')",1
"(""Angeles'"", 'ADP')",1
"(""Angeles'"", 'PRON')",1
"(""Angeles'"", 'DET')",1
"(""Angeles'"", 'PRT')",1
"(""Angeles'"", 'ADV')",1
"(""Angeles'"", '.')",1
"('ex-gambler', 'X')",1
"('ex-gambler', 'NUM')",1
"('ex-gambler', 'NOUN')",2
"('ex-gambler', 'CONJ')",1
"('ex-gambler', 'VERB')",1
"('ex-gambler', 'ADJ')",1
"('ex-gambler', 'ADP')",1
"('ex-gambler', 'PRON')",1
"('ex-gambler', 'DET')",1
"('ex-gambler', 'PRT')",1
"('ex-gambler', 'ADV')",1
"('ex-gambler', '.')",1
"('Sukarno', 'X')",1
"('Sukarno', 'NUM')",1
"('Sukarno', 'NOUN')",5
"('Sukarno', 'CONJ')",1
"('Sukarno', 'VERB')",1
"('Sukarno', 'ADJ')",1
"('Sukarno', 'ADP')",1
"('Sukarno', 'PRON')",1
"('Sukarno', 'DET')",1
"('Sukarno', 'PRT')",1
"('Sukarno', 'ADV')",1
"('Sukarno', '.')",1
"('Florence', 'X')",1
"('Florence', 'NUM')",1
"('Florence', 'NOUN')",4
"('Florence', 'CONJ')",1
"('Florence', 'VERB')",1
"('Florence', 'ADJ')",1
"('Florence', 'ADP')",1
"('Florence', 'PRON')",1
"('Florence', 'DET')",1
"('Florence', 'PRT')",1
"('Florence', 'ADV')",1
"('Florence', '.')",1
"('Downs', 'X')",1
"('Downs', 'NUM')",1
"('Downs', 'NOUN')",2
"('Downs', 'CONJ')",1
"('Downs', 'VERB')",1
"('Downs', 'ADJ')",1
"('Downs', 'ADP')",1
"('Downs', 'PRON')",1
"('Downs', 'DET')",1
"('Downs', 'PRT')",1
"('Downs', 'ADV')",1
"('Downs', '.')",1
"('Cloudcroft', 'X')",1
"('Cloudcroft', 'NUM')",1
"('Cloudcroft', 'NOUN')",2
"('Cloudcroft', 'CONJ')",1
"('Cloudcroft', 'VERB')",1
"('Cloudcroft', 'ADJ')",1
"('Cloudcroft', 'ADP')",1
"('Cloudcroft', 'PRON')",1
"('Cloudcroft', 'DET')",1
"('Cloudcroft', 'PRT')",1
"('Cloudcroft', 'ADV')",1
"('Cloudcroft', '.')",1
"('technique', 'X')",1
"('technique', 'NUM')",1
"('technique', 'NOUN')",10
"('technique', 'CONJ')",1
"('technique', 'VERB')",1
"('technique', 'ADJ')",1
"('technique', 'ADP')",1
"('technique', 'PRON')",1
"('technique', 'DET')",1
"('technique', 'PRT')",1
"('technique', 'ADV')",1
"('technique', '.')",1
"('ligament', 'X')",1
"('ligament', 'NUM')",1
"('ligament', 'NOUN')",2
"('ligament', 'CONJ')",1
"('ligament', 'VERB')",1
"('ligament', 'ADJ')",1
"('ligament', 'ADP')",1
"('ligament', 'PRON')",1
"('ligament', 'DET')",1
"('ligament', 'PRT')",1
"('ligament', 'ADV')",1
"('ligament', '.')",1
"('bolted', 'X')",1
"('bolted', 'NUM')",1
"('bolted', 'NOUN')",1
"('bolted', 'CONJ')",1
"('bolted', 'VERB')",2
"('bolted', 'ADJ')",1
"('bolted', 'ADP')",1
"('bolted', 'PRON')",1
"('bolted', 'DET')",1
"('bolted', 'PRT')",1
"('bolted', 'ADV')",1
"('bolted', '.')",1
"(""Newport's"", 'X')",1
"(""Newport's"", 'NUM')",1
"(""Newport's"", 'NOUN')",2
"(""Newport's"", 'CONJ')",1
"(""Newport's"", 'VERB')",1
"(""Newport's"", 'ADJ')",1
"(""Newport's"", 'ADP')",1
"(""Newport's"", 'PRON')",1
"(""Newport's"", 'DET')",1
"(""Newport's"", 'PRT')",1
"(""Newport's"", 'ADV')",1
"(""Newport's"", '.')",1
"('countryman', 'X')",1
"('countryman', 'NUM')",1
"('countryman', 'NOUN')",2
"('countryman', 'CONJ')",1
"('countryman', 'VERB')",1
"('countryman', 'ADJ')",1
"('countryman', 'ADP')",1
"('countryman', 'PRON')",1
"('countryman', 'DET')",1
"('countryman', 'PRT')",1
"('countryman', 'ADV')",1
"('countryman', '.')",1
"('shrines', 'X')",1
"('shrines', 'NUM')",1
"('shrines', 'NOUN')",2
"('shrines', 'CONJ')",1
"('shrines', 'VERB')",1
"('shrines', 'ADJ')",1
"('shrines', 'ADP')",1
"('shrines', 'PRON')",1
"('shrines', 'DET')",1
"('shrines', 'PRT')",1
"('shrines', 'ADV')",1
"('shrines', '.')",1
"('crucified', 'X')",1
"('crucified', 'NUM')",1
"('crucified', 'NOUN')",1
"('crucified', 'CONJ')",1
"('crucified', 'VERB')",2
"('crucified', 'ADJ')",1
"('crucified', 'ADP')",1
"('crucified', 'PRON')",1
"('crucified', 'DET')",1
"('crucified', 'PRT')",1
"('crucified', 'ADV')",1
"('crucified', '.')",1
"('no-driving', 'X')",1
"('no-driving', 'NUM')",1
"('no-driving', 'NOUN')",1
"('no-driving', 'CONJ')",1
"('no-driving', 'VERB')",1
"('no-driving', 'ADJ')",2
"('no-driving', 'ADP')",1
"('no-driving', 'PRON')",1
"('no-driving', 'DET')",1
"('no-driving', 'PRT')",1
"('no-driving', 'ADV')",1
"('no-driving', '.')",1
"('sensible', 'X')",1
"('sensible', 'NUM')",1
"('sensible', 'NOUN')",1
"('sensible', 'CONJ')",1
"('sensible', 'VERB')",1
"('sensible', 'ADJ')",6
"('sensible', 'ADP')",1
"('sensible', 'PRON')",1
"('sensible', 'DET')",1
"('sensible', 'PRT')",1
"('sensible', 'ADV')",1
"('sensible', '.')",1
"('1864', 'X')",1
"('1864', 'NUM')",3
"('1864', 'NOUN')",1
"('1864', 'CONJ')",1
"('1864', 'VERB')",1
"('1864', 'ADJ')",1
"('1864', 'ADP')",1
"('1864', 'PRON')",1
"('1864', 'DET')",1
"('1864', 'PRT')",1
"('1864', 'ADV')",1
"('1864', '.')",1
"('Islandia', 'X')",1
"('Islandia', 'NUM')",1
"('Islandia', 'NOUN')",2
"('Islandia', 'CONJ')",1
"('Islandia', 'VERB')",1
"('Islandia', 'ADJ')",1
"('Islandia', 'ADP')",1
"('Islandia', 'PRON')",1
"('Islandia', 'DET')",1
"('Islandia', 'PRT')",1
"('Islandia', 'ADV')",1
"('Islandia', '.')",1
"('rentals', 'X')",1
"('rentals', 'NUM')",1
"('rentals', 'NOUN')",2
"('rentals', 'CONJ')",1
"('rentals', 'VERB')",1
"('rentals', 'ADJ')",1
"('rentals', 'ADP')",1
"('rentals', 'PRON')",1
"('rentals', 'DET')",1
"('rentals', 'PRT')",1
"('rentals', 'ADV')",1
"('rentals', '.')",1
"('powerless', 'X')",1
"('powerless', 'NUM')",1
"('powerless', 'NOUN')",1
"('powerless', 'CONJ')",1
"('powerless', 'VERB')",1
"('powerless', 'ADJ')",3
"('powerless', 'ADP')",1
"('powerless', 'PRON')",1
"('powerless', 'DET')",1
"('powerless', 'PRT')",1
"('powerless', 'ADV')",1
"('powerless', '.')",1
"('orderly', 'X')",1
"('orderly', 'NUM')",1
"('orderly', 'NOUN')",1
"('orderly', 'CONJ')",1
"('orderly', 'VERB')",1
"('orderly', 'ADJ')",8
"('orderly', 'ADP')",1
"('orderly', 'PRON')",1
"('orderly', 'DET')",1
"('orderly', 'PRT')",1
"('orderly', 'ADV')",1
"('orderly', '.')",1
"('Steeves', 'X')",1
"('Steeves', 'NUM')",1
"('Steeves', 'NOUN')",2
"('Steeves', 'CONJ')",1
"('Steeves', 'VERB')",1
"('Steeves', 'ADJ')",1
"('Steeves', 'ADP')",1
"('Steeves', 'PRON')",1
"('Steeves', 'DET')",1
"('Steeves', 'PRT')",1
"('Steeves', 'ADV')",1
"('Steeves', '.')",1
"('perturbed', 'X')",1
"('perturbed', 'NUM')",1
"('perturbed', 'NOUN')",1
"('perturbed', 'CONJ')",1
"('perturbed', 'VERB')",2
"('perturbed', 'ADJ')",1
"('perturbed', 'ADP')",1
"('perturbed', 'PRON')",1
"('perturbed', 'DET')",1
"('perturbed', 'PRT')",1
"('perturbed', 'ADV')",1
"('perturbed', '.')",1
"('lurked', 'X')",1
"('lurked', 'NUM')",1
"('lurked', 'NOUN')",1
"('lurked', 'CONJ')",1
"('lurked', 'VERB')",2
"('lurked', 'ADJ')",1
"('lurked', 'ADP')",1
"('lurked', 'PRON')",1
"('lurked', 'DET')",1
"('lurked', 'PRT')",1
"('lurked', 'ADV')",1
"('lurked', '.')",1
"('organic', 'X')",1
"('organic', 'NUM')",1
"('organic', 'NOUN')",1
"('organic', 'CONJ')",1
"('organic', 'VERB')",1
"('organic', 'ADJ')",2
"('organic', 'ADP')",1
"('organic', 'PRON')",1
"('organic', 'DET')",1
"('organic', 'PRT')",1
"('organic', 'ADV')",1
"('organic', '.')",1
"('careful', 'X')",1
"('careful', 'NUM')",1
"('careful', 'NOUN')",1
"('careful', 'CONJ')",1
"('careful', 'VERB')",1
"('careful', 'ADJ')",10
"('careful', 'ADP')",1
"('careful', 'PRON')",1
"('careful', 'DET')",1
"('careful', 'PRT')",1
"('careful', 'ADV')",1
"('careful', '.')",1
"('willing', 'X')",1
"('willing', 'NUM')",1
"('willing', 'NOUN')",1
"('willing', 'CONJ')",1
"('willing', 'VERB')",1
"('willing', 'ADJ')",29
"('willing', 'ADP')",1
"('willing', 'PRON')",1
"('willing', 'DET')",1
"('willing', 'PRT')",1
"('willing', 'ADV')",1
"('willing', '.')",1
"(""Veeck's"", 'X')",1
"(""Veeck's"", 'NUM')",1
"(""Veeck's"", 'NOUN')",2
"(""Veeck's"", 'CONJ')",1
"(""Veeck's"", 'VERB')",1
"(""Veeck's"", 'ADJ')",1
"(""Veeck's"", 'ADP')",1
"(""Veeck's"", 'PRON')",1
"(""Veeck's"", 'DET')",1
"(""Veeck's"", 'PRT')",1
"(""Veeck's"", 'ADV')",1
"(""Veeck's"", '.')",1
"('progressive', 'X')",1
"('progressive', 'NUM')",1
"('progressive', 'NOUN')",1
"('progressive', 'CONJ')",1
"('progressive', 'VERB')",1
"('progressive', 'ADJ')",4
"('progressive', 'ADP')",1
"('progressive', 'PRON')",1
"('progressive', 'DET')",1
"('progressive', 'PRT')",1
"('progressive', 'ADV')",1
"('progressive', '.')",1
"('Commies', 'X')",1
"('Commies', 'NUM')",1
"('Commies', 'NOUN')",3
"('Commies', 'CONJ')",1
"('Commies', 'VERB')",1
"('Commies', 'ADJ')",1
"('Commies', 'ADP')",1
"('Commies', 'PRON')",1
"('Commies', 'DET')",1
"('Commies', 'PRT')",1
"('Commies', 'ADV')",1
"('Commies', '.')",1
"('Simms', 'X')",1
"('Simms', 'NUM')",1
"('Simms', 'NOUN')",4
"('Simms', 'CONJ')",1
"('Simms', 'VERB')",1
"('Simms', 'ADJ')",1
"('Simms', 'ADP')",1
"('Simms', 'PRON')",1
"('Simms', 'DET')",1
"('Simms', 'PRT')",1
"('Simms', 'ADV')",1
"('Simms', '.')",1
"('propeller', 'X')",1
"('propeller', 'NUM')",1
"('propeller', 'NOUN')",2
"('propeller', 'CONJ')",1
"('propeller', 'VERB')",1
"('propeller', 'ADJ')",1
"('propeller', 'ADP')",1
"('propeller', 'PRON')",1
"('propeller', 'DET')",1
"('propeller', 'PRT')",1
"('propeller', 'ADV')",1
"('propeller', '.')",1
"('religions', 'X')",1
"('religions', 'NUM')",1
"('religions', 'NOUN')",4
"('religions', 'CONJ')",1
"('religions', 'VERB')",1
"('religions', 'ADJ')",1
"('religions', 'ADP')",1
"('religions', 'PRON')",1
"('religions', 'DET')",1
"('religions', 'PRT')",1
"('religions', 'ADV')",1
"('religions', '.')",1
"('Olive', 'X')",1
"('Olive', 'NUM')",1
"('Olive', 'NOUN')",2
"('Olive', 'CONJ')",1
"('Olive', 'VERB')",1
"('Olive', 'ADJ')",1
"('Olive', 'ADP')",1
"('Olive', 'PRON')",1
"('Olive', 'DET')",1
"('Olive', 'PRT')",1
"('Olive', 'ADV')",1
"('Olive', '.')",1
"('lasting', 'X')",1
"('lasting', 'NUM')",1
"('lasting', 'NOUN')",1
"('lasting', 'CONJ')",1
"('lasting', 'VERB')",3
"('lasting', 'ADJ')",1
"('lasting', 'ADP')",1
"('lasting', 'PRON')",1
"('lasting', 'DET')",1
"('lasting', 'PRT')",1
"('lasting', 'ADV')",1
"('lasting', '.')",1
"('absurdities', 'X')",1
"('absurdities', 'NUM')",1
"('absurdities', 'NOUN')",2
"('absurdities', 'CONJ')",1
"('absurdities', 'VERB')",1
"('absurdities', 'ADJ')",1
"('absurdities', 'ADP')",1
"('absurdities', 'PRON')",1
"('absurdities', 'DET')",1
"('absurdities', 'PRT')",1
"('absurdities', 'ADV')",1
"('absurdities', '.')",1
"('Agriculture', 'X')",1
"('Agriculture', 'NUM')",1
"('Agriculture', 'NOUN')",5
"('Agriculture', 'CONJ')",1
"('Agriculture', 'VERB')",1
"('Agriculture', 'ADJ')",1
"('Agriculture', 'ADP')",1
"('Agriculture', 'PRON')",1
"('Agriculture', 'DET')",1
"('Agriculture', 'PRT')",1
"('Agriculture', 'ADV')",1
"('Agriculture', '.')",1
"('sweetheart', 'X')",1
"('sweetheart', 'NUM')",1
"('sweetheart', 'NOUN')",5
"('sweetheart', 'CONJ')",1
"('sweetheart', 'VERB')",1
"('sweetheart', 'ADJ')",1
"('sweetheart', 'ADP')",1
"('sweetheart', 'PRON')",1
"('sweetheart', 'DET')",1
"('sweetheart', 'PRT')",1
"('sweetheart', 'ADV')",1
"('sweetheart', '.')",1
"('doctored', 'X')",1
"('doctored', 'NUM')",1
"('doctored', 'NOUN')",1
"('doctored', 'CONJ')",1
"('doctored', 'VERB')",2
"('doctored', 'ADJ')",1
"('doctored', 'ADP')",1
"('doctored', 'PRON')",1
"('doctored', 'DET')",1
"('doctored', 'PRT')",1
"('doctored', 'ADV')",1
"('doctored', '.')",1
"('draft', 'X')",1
"('draft', 'NUM')",1
"('draft', 'NOUN')",3
"('draft', 'CONJ')",1
"('draft', 'VERB')",2
"('draft', 'ADJ')",1
"('draft', 'ADP')",1
"('draft', 'PRON')",1
"('draft', 'DET')",1
"('draft', 'PRT')",1
"('draft', 'ADV')",1
"('draft', '.')",1
"('Mountain', 'X')",1
"('Mountain', 'NUM')",1
"('Mountain', 'NOUN')",2
"('Mountain', 'CONJ')",1
"('Mountain', 'VERB')",1
"('Mountain', 'ADJ')",1
"('Mountain', 'ADP')",1
"('Mountain', 'PRON')",1
"('Mountain', 'DET')",1
"('Mountain', 'PRT')",1
"('Mountain', 'ADV')",1
"('Mountain', '.')",1
"('tactic', 'X')",1
"('tactic', 'NUM')",1
"('tactic', 'NOUN')",3
"('tactic', 'CONJ')",1
"('tactic', 'VERB')",1
"('tactic', 'ADJ')",1
"('tactic', 'ADP')",1
"('tactic', 'PRON')",1
"('tactic', 'DET')",1
"('tactic', 'PRT')",1
"('tactic', 'ADV')",1
"('tactic', '.')",1
"('Throughout', 'X')",1
"('Throughout', 'NUM')",1
"('Throughout', 'NOUN')",1
"('Throughout', 'CONJ')",1
"('Throughout', 'VERB')",1
"('Throughout', 'ADJ')",1
"('Throughout', 'ADP')",3
"('Throughout', 'PRON')",1
"('Throughout', 'DET')",1
"('Throughout', 'PRT')",1
"('Throughout', 'ADV')",1
"('Throughout', '.')",1
"('future-day', 'X')",1
"('future-day', 'NUM')",1
"('future-day', 'NOUN')",1
"('future-day', 'CONJ')",1
"('future-day', 'VERB')",1
"('future-day', 'ADJ')",2
"('future-day', 'ADP')",1
"('future-day', 'PRON')",1
"('future-day', 'DET')",1
"('future-day', 'PRT')",1
"('future-day', 'ADV')",1
"('future-day', '.')",1
"('touches', 'X')",1
"('touches', 'NUM')",1
"('touches', 'NOUN')",6
"('touches', 'CONJ')",1
"('touches', 'VERB')",3
"('touches', 'ADJ')",1
"('touches', 'ADP')",1
"('touches', 'PRON')",1
"('touches', 'DET')",1
"('touches', 'PRT')",1
"('touches', 'ADV')",1
"('touches', '.')",1
"('Kegham', 'X')",1
"('Kegham', 'NUM')",1
"('Kegham', 'NOUN')",3
"('Kegham', 'CONJ')",1
"('Kegham', 'VERB')",1
"('Kegham', 'ADJ')",1
"('Kegham', 'ADP')",1
"('Kegham', 'PRON')",1
"('Kegham', 'DET')",1
"('Kegham', 'PRT')",1
"('Kegham', 'ADV')",1
"('Kegham', '.')",1
"('hierarchy', 'X')",1
"('hierarchy', 'NUM')",1
"('hierarchy', 'NOUN')",4
"('hierarchy', 'CONJ')",1
"('hierarchy', 'VERB')",1
"('hierarchy', 'ADJ')",1
"('hierarchy', 'ADP')",1
"('hierarchy', 'PRON')",1
"('hierarchy', 'DET')",1
"('hierarchy', 'PRT')",1
"('hierarchy', 'ADV')",1
"('hierarchy', '.')",1
"('cash', 'X')",1
"('cash', 'NUM')",1
"('cash', 'NOUN')",8
"('cash', 'CONJ')",1
"('cash', 'VERB')",2
"('cash', 'ADJ')",1
"('cash', 'ADP')",1
"('cash', 'PRON')",1
"('cash', 'DET')",1
"('cash', 'PRT')",1
"('cash', 'ADV')",1
"('cash', '.')",1
"('bounty', 'X')",1
"('bounty', 'NUM')",1
"('bounty', 'NOUN')",2
"('bounty', 'CONJ')",1
"('bounty', 'VERB')",1
"('bounty', 'ADJ')",1
"('bounty', 'ADP')",1
"('bounty', 'PRON')",1
"('bounty', 'DET')",1
"('bounty', 'PRT')",1
"('bounty', 'ADV')",1
"('bounty', '.')",1
"('lagged', 'X')",1
"('lagged', 'NUM')",1
"('lagged', 'NOUN')",1
"('lagged', 'CONJ')",1
"('lagged', 'VERB')",3
"('lagged', 'ADJ')",1
"('lagged', 'ADP')",1
"('lagged', 'PRON')",1
"('lagged', 'DET')",1
"('lagged', 'PRT')",1
"('lagged', 'ADV')",1
"('lagged', '.')",1
"('historically', 'X')",1
"('historically', 'NUM')",1
"('historically', 'NOUN')",1
"('historically', 'CONJ')",1
"('historically', 'VERB')",1
"('historically', 'ADJ')",1
"('historically', 'ADP')",1
"('historically', 'PRON')",1
"('historically', 'DET')",1
"('historically', 'PRT')",1
"('historically', 'ADV')",3
"('historically', '.')",1
"('Bloom', 'X')",1
"('Bloom', 'NUM')",1
"('Bloom', 'NOUN')",2
"('Bloom', 'CONJ')",1
"('Bloom', 'VERB')",1
"('Bloom', 'ADJ')",1
"('Bloom', 'ADP')",1
"('Bloom', 'PRON')",1
"('Bloom', 'DET')",1
"('Bloom', 'PRT')",1
"('Bloom', 'ADV')",1
"('Bloom', '.')",1
"('surged', 'X')",1
"('surged', 'NUM')",1
"('surged', 'NOUN')",1
"('surged', 'CONJ')",1
"('surged', 'VERB')",2
"('surged', 'ADJ')",1
"('surged', 'ADP')",1
"('surged', 'PRON')",1
"('surged', 'DET')",1
"('surged', 'PRT')",1
"('surged', 'ADV')",1
"('surged', '.')",1
"('descending', 'X')",1
"('descending', 'NUM')",1
"('descending', 'NOUN')",1
"('descending', 'CONJ')",1
"('descending', 'VERB')",5
"('descending', 'ADJ')",1
"('descending', 'ADP')",1
"('descending', 'PRON')",1
"('descending', 'DET')",1
"('descending', 'PRT')",1
"('descending', 'ADV')",1
"('descending', '.')",1
"('Dr.', 'X')",1
"('Dr.', 'NUM')",1
"('Dr.', 'NOUN')",91
"('Dr.', 'CONJ')",1
"('Dr.', 'VERB')",1
"('Dr.', 'ADJ')",1
"('Dr.', 'ADP')",1
"('Dr.', 'PRON')",1
"('Dr.', 'DET')",1
"('Dr.', 'PRT')",1
"('Dr.', 'ADV')",1
"('Dr.', '.')",1
"(""body's"", 'X')",1
"(""body's"", 'NUM')",1
"(""body's"", 'NOUN')",4
"(""body's"", 'CONJ')",1
"(""body's"", 'VERB')",1
"(""body's"", 'ADJ')",1
"(""body's"", 'ADP')",1
"(""body's"", 'PRON')",1
"(""body's"", 'DET')",1
"(""body's"", 'PRT')",1
"(""body's"", 'ADV')",1
"(""body's"", '.')",1
"('ablaze', 'X')",1
"('ablaze', 'NUM')",1
"('ablaze', 'NOUN')",1
"('ablaze', 'CONJ')",1
"('ablaze', 'VERB')",1
"('ablaze', 'ADJ')",1
"('ablaze', 'ADP')",1
"('ablaze', 'PRON')",1
"('ablaze', 'DET')",1
"('ablaze', 'PRT')",1
"('ablaze', 'ADV')",2
"('ablaze', '.')",1
"('apart', 'X')",1
"('apart', 'NUM')",1
"('apart', 'NOUN')",1
"('apart', 'CONJ')",1
"('apart', 'VERB')",1
"('apart', 'ADJ')",1
"('apart', 'ADP')",1
"('apart', 'PRON')",1
"('apart', 'DET')",1
"('apart', 'PRT')",1
"('apart', 'ADV')",11
"('apart', '.')",1
"('did', 'X')",1
"('did', 'NUM')",1
"('did', 'NOUN')",1
"('did', 'CONJ')",1
"('did', 'VERB')",139
"('did', 'ADJ')",1
"('did', 'ADP')",1
"('did', 'PRON')",1
"('did', 'DET')",1
"('did', 'PRT')",1
"('did', 'ADV')",1
"('did', '.')",1
"('deficiency', 'X')",1
"('deficiency', 'NUM')",1
"('deficiency', 'NOUN')",5
"('deficiency', 'CONJ')",1
"('deficiency', 'VERB')",1
"('deficiency', 'ADJ')",1
"('deficiency', 'ADP')",1
"('deficiency', 'PRON')",1
"('deficiency', 'DET')",1
"('deficiency', 'PRT')",1
"('deficiency', 'ADV')",1
"('deficiency', '.')",1
"('combines', 'X')",1
"('combines', 'NUM')",1
"('combines', 'NOUN')",1
"('combines', 'CONJ')",1
"('combines', 'VERB')",3
"('combines', 'ADJ')",1
"('combines', 'ADP')",1
"('combines', 'PRON')",1
"('combines', 'DET')",1
"('combines', 'PRT')",1
"('combines', 'ADV')",1
"('combines', '.')",1
"('ratified', 'X')",1
"('ratified', 'NUM')",1
"('ratified', 'NOUN')",1
"('ratified', 'CONJ')",1
"('ratified', 'VERB')",3
"('ratified', 'ADJ')",1
"('ratified', 'ADP')",1
"('ratified', 'PRON')",1
"('ratified', 'DET')",1
"('ratified', 'PRT')",1
"('ratified', 'ADV')",1
"('ratified', '.')",1
"('self-crimination', 'X')",1
"('self-crimination', 'NUM')",1
"('self-crimination', 'NOUN')",2
"('self-crimination', 'CONJ')",1
"('self-crimination', 'VERB')",1
"('self-crimination', 'ADJ')",1
"('self-crimination', 'ADP')",1
"('self-crimination', 'PRON')",1
"('self-crimination', 'DET')",1
"('self-crimination', 'PRT')",1
"('self-crimination', 'ADV')",1
"('self-crimination', '.')",1
"('cemetery', 'X')",1
"('cemetery', 'NUM')",1
"('cemetery', 'NOUN')",3
"('cemetery', 'CONJ')",1
"('cemetery', 'VERB')",1
"('cemetery', 'ADJ')",1
"('cemetery', 'ADP')",1
"('cemetery', 'PRON')",1
"('cemetery', 'DET')",1
"('cemetery', 'PRT')",1
"('cemetery', 'ADV')",1
"('cemetery', '.')",1
"('uncover', 'X')",1
"('uncover', 'NUM')",1
"('uncover', 'NOUN')",1
"('uncover', 'CONJ')",1
"('uncover', 'VERB')",3
"('uncover', 'ADJ')",1
"('uncover', 'ADP')",1
"('uncover', 'PRON')",1
"('uncover', 'DET')",1
"('uncover', 'PRT')",1
"('uncover', 'ADV')",1
"('uncover', '.')",1
"('runaway', 'X')",1
"('runaway', 'NUM')",1
"('runaway', 'NOUN')",2
"('runaway', 'CONJ')",1
"('runaway', 'VERB')",1
"('runaway', 'ADJ')",1
"('runaway', 'ADP')",1
"('runaway', 'PRON')",1
"('runaway', 'DET')",1
"('runaway', 'PRT')",1
"('runaway', 'ADV')",1
"('runaway', '.')",1
"('stepladders', 'X')",1
"('stepladders', 'NUM')",1
"('stepladders', 'NOUN')",2
"('stepladders', 'CONJ')",1
"('stepladders', 'VERB')",1
"('stepladders', 'ADJ')",1
"('stepladders', 'ADP')",1
"('stepladders', 'PRON')",1
"('stepladders', 'DET')",1
"('stepladders', 'PRT')",1
"('stepladders', 'ADV')",1
"('stepladders', '.')",1
"('Northland', 'X')",1
"('Northland', 'NUM')",1
"('Northland', 'NOUN')",2
"('Northland', 'CONJ')",1
"('Northland', 'VERB')",1
"('Northland', 'ADJ')",1
"('Northland', 'ADP')",1
"('Northland', 'PRON')",1
"('Northland', 'DET')",1
"('Northland', 'PRT')",1
"('Northland', 'ADV')",1
"('Northland', '.')",1
"('1965', 'X')",1
"('1965', 'NUM')",2
"('1965', 'NOUN')",1
"('1965', 'CONJ')",1
"('1965', 'VERB')",1
"('1965', 'ADJ')",1
"('1965', 'ADP')",1
"('1965', 'PRON')",1
"('1965', 'DET')",1
"('1965', 'PRT')",1
"('1965', 'ADV')",1
"('1965', '.')",1
"('justified', 'X')",1
"('justified', 'NUM')",1
"('justified', 'NOUN')",1
"('justified', 'CONJ')",1
"('justified', 'VERB')",6
"('justified', 'ADJ')",1
"('justified', 'ADP')",1
"('justified', 'PRON')",1
"('justified', 'DET')",1
"('justified', 'PRT')",1
"('justified', 'ADV')",1
"('justified', '.')",1
"('Precise', 'X')",1
"('Precise', 'NUM')",1
"('Precise', 'NOUN')",1
"('Precise', 'CONJ')",1
"('Precise', 'VERB')",1
"('Precise', 'ADJ')",2
"('Precise', 'ADP')",1
"('Precise', 'PRON')",1
"('Precise', 'DET')",1
"('Precise', 'PRT')",1
"('Precise', 'ADV')",1
"('Precise', '.')",1
"('Undergraduates', 'X')",1
"('Undergraduates', 'NUM')",1
"('Undergraduates', 'NOUN')",2
"('Undergraduates', 'CONJ')",1
"('Undergraduates', 'VERB')",1
"('Undergraduates', 'ADJ')",1
"('Undergraduates', 'ADP')",1
"('Undergraduates', 'PRON')",1
"('Undergraduates', 'DET')",1
"('Undergraduates', 'PRT')",1
"('Undergraduates', 'ADV')",1
"('Undergraduates', '.')",1
"('incorporated', 'X')",1
"('incorporated', 'NUM')",1
"('incorporated', 'NOUN')",1
